id,product_id,name,price,sku,inventory_count,attributes
var_130_3lb,prod_130,Local Pride Green Beans - 3 lb,6.8,GRE-130-3 L,48,"{""size"": ""3 lb""}"
var_131_1lb,prod_131,Simply Good Green Beans - 1 lb,2.67,GRE-131-1 L,47,"{""size"": ""1 lb""}"
var_131_3lb,prod_131,Simply Good Green Beans - 3 lb,7.21,GRE-131-3 L,65,"{""size"": ""3 lb""}"
var_132_ear,prod_132,Simply Good Organic Corn - ear,0.82,COR-132-EAR,41,"{""size"": ""ear""}"
var_133_ear,prod_133,Farm Fresh Corn - ear,0.89,COR-133-EAR,52,"{""size"": ""ear""}"
var_134_ear,prod_134,Meadow Gold Organic Corn - ear,1.26,COR-134-EAR,62,"{""size"": ""ear""}"
var_135_head,prod_135,Nature's Best Lettuce - head,2.4,LET-135-HEA,63,"{""size"": ""head""}"
var_136_head,prod_136,Mountain Fresh Lettuce - head,2.25,LET-136-HEA,26,"{""size"": ""head""}"
var_137_head,prod_137,Golden Harvest Organic Lettuce - head,3.37,LET-137-HEA,66,"{""size"": ""head""}"
var_138_head,prod_138,Home Style Lettuce - head,2.0,LET-138-HEA,73,"{""size"": ""head""}"
var_139_bunch,prod_139,Home Style Kale - bunch,3.34,KAL-139-BUN,71,"{""size"": ""bunch""}"
var_140_bunch,prod_140,Sunrise Farms Kale - bunch,2.87,KAL-140-BUN,58,"{""size"": ""bunch""}"
var_141_head,prod_141,Premium Select Cauliflower - head,3.99,CAU-141-HEA,14,"{""size"": ""head""}"
var_142_head,prod_142,Premium Select Cauliflower - head,3.27,CAU-142-HEA,44,"{""size"": ""head""}"
var_143_head,prod_143,Market Fresh Cauliflower - head,3.62,CAU-143-HEA,73,"{""size"": ""head""}"
var_144_1lb,prod_144,Meadow Gold Brussels Sprouts - 1 lb,3.69,BRU-144-1 L,19,"{""size"": ""1 lb""}"
var_144_3lb,prod_144,Meadow Gold Brussels Sprouts - 3 lb,9.96,BRU-144-3 L,30,"{""size"": ""3 lb""}"
var_145_1lb,prod_145,Organic Choice Brussels Sprouts - 1 lb,4.1,BRU-145-1 L,75,"{""size"": ""1 lb""}"
var_145_3lb,prod_145,Organic Choice Brussels Sprouts - 3 lb,11.07,BRU-145-3 L,77,"{""size"": ""3 lb""}"
var_146_1lb,prod_146,Simply Good Brussels Sprouts - 1 lb,3.77,BRU-146-1 L,76,"{""size"": ""1 lb""}"
var_146_3lb,prod_146,Simply Good Brussels Sprouts - 3 lb,10.18,BRU-146-3 L,47,"{""size"": ""3 lb""}"
var_147_1lb,prod_147,Farm Fresh Brussels Sprouts - 1 lb,4.28,BRU-147-1 L,23,"{""size"": ""1 lb""}"
var_147_3lb,prod_147,Farm Fresh Brussels Sprouts - 3 lb,11.56,BRU-147-3 L,67,"{""size"": ""3 lb""}"
var_148_single,prod_148,Premium Select Eggplant - single,2.84,EGG-148-SIN,21,"{""size"": ""single""}"
var_148_3pack,prod_148,Premium Select Eggplant - 3 pack,7.1,EGG-148-3 P,78,"{""size"": ""3 pack""}"
var_149_single,prod_149,Farm Fresh Eggplant - single,2.98,EGG-149-SIN,75,"{""size"": ""single""}"
var_149_3pack,prod_149,Farm Fresh Eggplant - 3 pack,7.45,EGG-149-3 P,38,"{""size"": ""3 pack""}"
var_150_single,prod_150,Simply Good Organic Eggplant - single,3.76,EGG-150-SIN,32,"{""size"": ""single""}"
var_150_3pack,prod_150,Simply Good Organic Eggplant - 3 pack,9.4,EGG-150-3 P,38,"{""size"": ""3 pack""}"
var_151_single,prod_151,Home Style Bell Peppers - single,1.84,BEL-151-SIN,73,"{""size"": ""single""}"
var_151_3pack,prod_151,Home Style Bell Peppers - 3 pack,4.6,BEL-151-3 P,75,"{""size"": ""3 pack""}"
var_152_single,prod_152,Farm Fresh Bell Peppers - single,1.62,BEL-152-SIN,18,"{""size"": ""single""}"
var_152_3pack,prod_152,Farm Fresh Bell Peppers - 3 pack,4.05,BEL-152-3 P,51,"{""size"": ""3 pack""}"
var_153_1lb,prod_153,Simply Good Jalapenos - 1 lb,1.32,JAL-153-1 L,73,"{""size"": ""1 lb""}"
var_153_3lb,prod_153,Simply Good Jalapenos - 3 lb,3.56,JAL-153-3 L,18,"{""size"": ""3 lb""}"
var_154_1lb,prod_154,Meadow Gold Jalapenos - 1 lb,1.84,JAL-154-1 L,31,"{""size"": ""1 lb""}"
var_154_3lb,prod_154,Meadow Gold Jalapenos - 3 lb,4.97,JAL-154-3 L,47,"{""size"": ""3 lb""}"
var_155_1lb,prod_155,Fresh Farms Jalapenos - 1 lb,1.9,JAL-155-1 L,40,"{""size"": ""1 lb""}"
var_155_3lb,prod_155,Fresh Farms Jalapenos - 3 lb,5.13,JAL-155-3 L,55,"{""size"": ""3 lb""}"
var_156_bunch,prod_156,Heritage Foods Cilantro - bunch,1.15,CIL-156-BUN,42,"{""size"": ""bunch""}"
var_157_bunch,prod_157,Heritage Foods Cilantro - bunch,1.06,CIL-157-BUN,37,"{""size"": ""bunch""}"
var_158_bunch,prod_158,Quality First Parsley - bunch,1.26,PAR-158-BUN,74,"{""size"": ""bunch""}"
var_159_bunch,prod_159,Heritage Foods Parsley - bunch,1.32,PAR-159-BUN,58,"{""size"": ""bunch""}"
var_160_bunch,prod_160,Home Style Basil - bunch,3.17,BAS-160-BUN,17,"{""size"": ""bunch""}"
var_161_bunch,prod_161,Nature's Best Basil - bunch,2.87,BAS-161-BUN,71,"{""size"": ""bunch""}"
var_162_1lb,prod_162,Organic Choice Ginger - 1 lb,5.25,GIN-162-1 L,27,"{""size"": ""1 lb""}"
var_162_3lb,prod_162,Organic Choice Ginger - 3 lb,14.18,GIN-162-3 L,75,"{""size"": ""3 lb""}"
var_163_1lb,prod_163,Nature's Best Ginger - 1 lb,5.84,GIN-163-1 L,53,"{""size"": ""1 lb""}"
var_163_3lb,prod_163,Nature's Best Ginger - 3 lb,15.77,GIN-163-3 L,29,"{""size"": ""3 lb""}"
var_164_1lb,prod_164,Local Pride Organic Ginger - 1 lb,8.68,GIN-164-1 L,66,"{""size"": ""1 lb""}"
var_164_3lb,prod_164,Local Pride Organic Ginger - 3 lb,23.44,GIN-164-3 L,34,"{""size"": ""3 lb""}"
var_165_1lb,prod_165,Fresh Farms Ginger - 1 lb,5.99,GIN-165-1 L,31,"{""size"": ""1 lb""}"
var_165_3lb,prod_165,Fresh Farms Ginger - 3 lb,16.17,GIN-165-3 L,62,"{""size"": ""3 lb""}"
var_166_halfgallon,prod_166,Premium Select Milk 2% - half gallon,2.73,MIL-166-HAL,63,"{""size"": ""half gallon""}"
var_166_gallon,prod_166,Premium Select Milk 2% - gallon,4.96,MIL-166-GAL,78,"{""size"": ""gallon""}"
var_167_halfgallon,prod_167,Country Best Milk 2% - half gallon,1.96,MIL-167-HAL,26,"{""size"": ""half gallon""}"
var_167_gallon,prod_167,Country Best Milk 2% - gallon,3.57,MIL-167-GAL,71,"{""size"": ""gallon""}"
var_168_halfgallon,prod_168,Organic Choice Milk 2% - half gallon,2.02,MIL-168-HAL,13,"{""size"": ""half gallon""}"
var_168_gallon,prod_168,Organic Choice Milk 2% - gallon,3.67,MIL-168-GAL,79,"{""size"": ""gallon""}"
var_169_halfgallon,prod_169,Heritage Foods Organic Skim Milk - half gallon,3.84,SKI-169-HAL,34,"{""size"": ""half gallon""}"
var_169_gallon,prod_169,Heritage Foods Organic Skim Milk - gallon,6.98,SKI-169-GAL,72,"{""size"": ""gallon""}"
var_170_halfgallon,prod_170,Pure & Simple Skim Milk - half gallon,2.92,SKI-170-HAL,50,"{""size"": ""half gallon""}"
var_170_gallon,prod_170,Pure & Simple Skim Milk - gallon,5.31,SKI-170-GAL,34,"{""size"": ""gallon""}"
var_171_pint,prod_171,Country Best Organic Heavy Cream - pint,8.76,HEA-171-PIN,11,"{""size"": ""pint""}"
var_172_pint,prod_172,Golden Harvest Heavy Cream - pint,5.5,HEA-172-PIN,66,"{""size"": ""pint""}"
var_173_pint,prod_173,Premium Select Heavy Cream - pint,6.69,HEA-173-PIN,48,"{""size"": ""pint""}"
var_174_quart,prod_174,Country Best Half and Half - quart,4.86,HAL-174-QUA,47,"{""size"": ""quart""}"
var_175_quart,prod_175,Daily Delight Organic Half and Half - quart,4.63,HAL-175-QUA,53,"{""size"": ""quart""}"
var_176_quart,prod_176,Premium Select Half and Half - quart,4.54,HAL-176-QUA,24,"{""size"": ""quart""}"
var_177_quart,prod_177,Green Valley Half and Half - quart,4.59,HAL-177-QUA,78,"{""size"": ""quart""}"
var_178_1lb,prod_178,Simply Good Butter - 1 lb,6.42,BUT-178-1 L,10,"{""size"": ""1 lb""}"
var_178_3lb,prod_178,Simply Good Butter - 3 lb,17.33,BUT-178-3 L,32,"{""size"": ""3 lb""}"
var_179_1lb,prod_179,Organic Choice Butter - 1 lb,4.49,BUT-179-1 L,47,"{""size"": ""1 lb""}"
var_179_3lb,prod_179,Organic Choice Butter - 3 lb,12.12,BUT-179-3 L,21,"{""size"": ""3 lb""}"
var_180_1lb,prod_180,Simply Good Butter - 1 lb,4.6,BUT-180-1 L,41,"{""size"": ""1 lb""}"
var_180_3lb,prod_180,Simply Good Butter - 3 lb,12.42,BUT-180-3 L,13,"{""size"": ""3 lb""}"
var_181_1lb,prod_181,Home Style Butter - 1 lb,5.39,BUT-181-1 L,42,"{""size"": ""1 lb""}"
var_181_3lb,prod_181,Home Style Butter - 3 lb,14.55,BUT-181-3 L,63,"{""size"": ""3 lb""}"
var_182_16oz,prod_182,Quality First Sour Cream - 16 oz,2.79,SOU-182-16,77,"{""size"": ""16 oz""}"
var_183_16oz,prod_183,Green Valley Organic Sour Cream - 16 oz,3.47,SOU-183-16,76,"{""size"": ""16 oz""}"
var_184_16oz,prod_184,Meadow Gold Cottage Cheese - 16 oz,4.19,COT-184-16,78,"{""size"": ""16 oz""}"
var_185_16oz,prod_185,Meadow Gold Cottage Cheese - 16 oz,5.35,COT-185-16,22,"{""size"": ""16 oz""}"
var_186_16oz,prod_186,Quality First Cottage Cheese - 16 oz,4.06,COT-186-16,78,"{""size"": ""16 oz""}"
var_187_16oz,prod_187,Fresh Farms Organic Cottage Cheese - 16 oz,6.63,COT-187-16,12,"{""size"": ""16 oz""}"
var_188_8oz,prod_188,Home Style Organic Cream Cheese - 8 oz,4.73,CRE-188-8 O,42,"{""size"": ""8 oz""}"
var_189_8oz,prod_189,Pure & Simple Cream Cheese - 8 oz,3.47,CRE-189-8 O,62,"{""size"": ""8 oz""}"
var_190_8oz,prod_190,Farm Fresh Mozzarella - 8 oz,6.91,MOZ-190-8 O,19,"{""size"": ""8 oz""}"
var_191_8oz,prod_191,Sunrise Farms Organic Mozzarella - 8 oz,5.86,MOZ-191-8 O,18,"{""size"": ""8 oz""}"
var_192_8oz,prod_192,Market Fresh Mozzarella - 8 oz,6.0,MOZ-192-8 O,54,"{""size"": ""8 oz""}"
var_193_5oz,prod_193,Home Style Parmesan - 5 oz,7.53,PAR-193-5 O,13,"{""size"": ""5 oz""}"
var_194_5oz,prod_194,Country Best Parmesan - 5 oz,9.5,PAR-194-5 O,49,"{""size"": ""5 oz""}"
var_195_8oz,prod_195,Fresh Farms Organic Swiss Cheese - 8 oz,9.26,SWI-195-8 O,80,"{""size"": ""8 oz""}"
var_196_8oz,prod_196,Local Pride Organic Swiss Cheese - 8 oz,7.59,SWI-196-8 O,17,"{""size"": ""8 oz""}"
var_197_8oz,prod_197,Classic Kitchen Swiss Cheese - 8 oz,7.87,SWI-197-8 O,70,"{""size"": ""8 oz""}"
var_198_8oz,prod_198,Fresh Farms Swiss Cheese - 8 oz,5.73,SWI-198-8 O,49,"{""size"": ""8 oz""}"
var_199_8oz,prod_199,Simply Good Organic Feta Cheese - 8 oz,7.5,FET-199-8 O,70,"{""size"": ""8 oz""}"
var_200_8oz,prod_200,Heritage Foods Organic Feta Cheese - 8 oz,8.03,FET-200-8 O,68,"{""size"": ""8 oz""}"
var_201_8oz,prod_201,Fresh Farms Feta Cheese - 8 oz,5.94,FET-201-8 O,67,"{""size"": ""8 oz""}"
var_202_8oz,prod_202,Organic Choice Feta Cheese - 8 oz,7.09,FET-202-8 O,31,"{""size"": ""8 oz""}"
var_203_8oz,prod_203,Meadow Gold Organic Brie - 8 oz,10.19,BRI-203-8 O,16,"{""size"": ""8 oz""}"
var_204_8oz,prod_204,Nature's Best Organic Brie - 8 oz,10.89,BRI-204-8 O,52,"{""size"": ""8 oz""}"
var_205_5oz,prod_205,Green Valley Organic Blue Cheese - 5 oz,10.8,BLU-205-5 O,45,"{""size"": ""5 oz""}"
var_206_5oz,prod_206,Fresh Farms Blue Cheese - 5 oz,8.38,BLU-206-5 O,32,"{""size"": ""5 oz""}"
var_207_5oz,prod_207,Daily Delight Blue Cheese - 5 oz,8.2,BLU-207-5 O,38,"{""size"": ""5 oz""}"
var_208_5oz,prod_208,Local Pride Blue Cheese - 5 oz,8.49,BLU-208-5 O,45,"{""size"": ""5 oz""}"
var_209_4oz,prod_209,Classic Kitchen Goat Cheese - 4 oz,6.27,GOA-209-4 O,32,"{""size"": ""4 oz""}"
var_210_4oz,prod_210,Local Pride Goat Cheese - 4 oz,6.67,GOA-210-4 O,60,"{""size"": ""4 oz""}"
var_211_15oz,prod_211,Sunrise Farms Ricotta - 15 oz,4.24,RIC-211-15,15,"{""size"": ""15 oz""}"
var_212_15oz,prod_212,Golden Harvest Organic Ricotta - 15 oz,7.4,RIC-212-15,43,"{""size"": ""15 oz""}"
var_213_15oz,prod_213,Meadow Gold Ricotta - 15 oz,4.02,RIC-213-15,26,"{""size"": ""15 oz""}"
var_214_8oz,prod_214,Fresh Farms Mascarpone - 8 oz,7.58,MAS-214-8 O,13,"{""size"": ""8 oz""}"
var_215_8oz,prod_215,Quality First Mascarpone - 8 oz,6.45,MAS-215-8 O,44,"{""size"": ""8 oz""}"
var_216_6oz,prod_216,Farm Fresh Yogurt - 6 oz,1.2,YOG-216-6 O,44,"{""size"": ""6 oz""}"
var_217_6oz,prod_217,Mountain Fresh Organic Yogurt - 6 oz,1.59,YOG-217-6 O,74,"{""size"": ""6 oz""}"
var_218_64oz,prod_218,Premium Select Organic Almond Milk - 64 oz,5.84,ALM-218-64,56,"{""size"": ""64 oz""}"
var_219_64oz,prod_219,Pure & Simple Organic Almond Milk - 64 oz,7.01,ALM-219-64,26,"{""size"": ""64 oz""}"
var_220_64oz,prod_220,Golden Harvest Almond Milk - 64 oz,5.48,ALM-220-64,23,"{""size"": ""64 oz""}"
var_221_64oz,prod_221,Home Style Almond Milk - 64 oz,4.16,ALM-221-64,77,"{""size"": ""64 oz""}"
var_222_64oz,prod_222,Classic Kitchen Oat Milk - 64 oz,5.83,OAT-222-64,60,"{""size"": ""64 oz""}"
var_223_64oz,prod_223,Heritage Foods Oat Milk - 64 oz,5.81,OAT-223-64,14,"{""size"": ""64 oz""}"
var_224_64oz,prod_224,Simply Good Oat Milk - 64 oz,5.55,OAT-224-64,54,"{""size"": ""64 oz""}"
var_225_64oz,prod_225,Fresh Farms Organic Soy Milk - 64 oz,4.94,SOY-225-64,23,"{""size"": ""64 oz""}"
var_226_64oz,prod_226,Simply Good Soy Milk - 64 oz,3.76,SOY-226-64,16,"{""size"": ""64 oz""}"
var_227_64oz,prod_227,Quality First Soy Milk - 64 oz,3.59,SOY-227-64,65,"{""size"": ""64 oz""}"
var_228_1lb,prod_228,Quality First Ribeye Steak - 1 lb,16.54,RIB-228-1 L,74,"{""size"": ""1 lb""}"
var_228_3lb,prod_228,Quality First Ribeye Steak - 3 lb,44.66,RIB-228-3 L,77,"{""size"": ""3 lb""}"
var_229_1lb,prod_229,Pure & Simple Organic Ribeye Steak - 1 lb,21.87,RIB-229-1 L,57,"{""size"": ""1 lb""}"
var_229_3lb,prod_229,Pure & Simple Organic Ribeye Steak - 3 lb,59.05,RIB-229-3 L,72,"{""size"": ""3 lb""}"
var_230_1lb,prod_230,Heritage Foods Organic Ribeye Steak - 1 lb,24.66,RIB-230-1 L,19,"{""size"": ""1 lb""}"
var_230_3lb,prod_230,Heritage Foods Organic Ribeye Steak - 3 lb,66.58,RIB-230-3 L,21,"{""size"": ""3 lb""}"
var_231_1lb,prod_231,Mountain Fresh Ribeye Steak - 1 lb,19.09,RIB-231-1 L,16,"{""size"": ""1 lb""}"
var_231_3lb,prod_231,Mountain Fresh Ribeye Steak - 3 lb,51.54,RIB-231-3 L,64,"{""size"": ""3 lb""}"
var_232_1lb,prod_232,Local Pride Organic NY Strip Steak - 1 lb,20.11,NY -232-1 L,37,"{""size"": ""1 lb""}"
var_232_3lb,prod_232,Local Pride Organic NY Strip Steak - 3 lb,54.3,NY -232-3 L,35,"{""size"": ""3 lb""}"
var_233_1lb,prod_233,Local Pride NY Strip Steak - 1 lb,14.95,NY -233-1 L,13,"{""size"": ""1 lb""}"
var_233_3lb,prod_233,Local Pride NY Strip Steak - 3 lb,40.37,NY -233-3 L,11,"{""size"": ""3 lb""}"
var_234_1lb,prod_234,Daily Delight NY Strip Steak - 1 lb,13.84,NY -234-1 L,71,"{""size"": ""1 lb""}"
var_234_3lb,prod_234,Daily Delight NY Strip Steak - 3 lb,37.37,NY -234-3 L,60,"{""size"": ""3 lb""}"
var_235_1lb,prod_235,Daily Delight NY Strip Steak - 1 lb,13.09,NY -235-1 L,69,"{""size"": ""1 lb""}"
var_235_3lb,prod_235,Daily Delight NY Strip Steak - 3 lb,35.34,NY -235-3 L,13,"{""size"": ""3 lb""}"
var_236_1lb,prod_236,Country Best Organic Filet Mignon - 1 lb,34.68,FIL-236-1 L,13,"{""size"": ""1 lb""}"
var_236_3lb,prod_236,Country Best Organic Filet Mignon - 3 lb,93.64,FIL-236-3 L,39,"{""size"": ""3 lb""}"
var_237_1lb,prod_237,Heritage Foods Filet Mignon - 1 lb,31.18,FIL-237-1 L,55,"{""size"": ""1 lb""}"
var_237_3lb,prod_237,Heritage Foods Filet Mignon - 3 lb,84.19,FIL-237-3 L,43,"{""size"": ""3 lb""}"
var_238_1lb,prod_238,Local Pride Filet Mignon - 1 lb,26.79,FIL-238-1 L,49,"{""size"": ""1 lb""}"
var_238_3lb,prod_238,Local Pride Filet Mignon - 3 lb,72.33,FIL-238-3 L,45,"{""size"": ""3 lb""}"
var_239_1lb,prod_239,Mountain Fresh Organic Filet Mignon - 1 lb,44.59,FIL-239-1 L,27,"{""size"": ""1 lb""}"
var_239_3lb,prod_239,Mountain Fresh Organic Filet Mignon - 3 lb,120.39,FIL-239-3 L,78,"{""size"": ""3 lb""}"
var_240_1lb,prod_240,Green Valley Sirloin Steak - 1 lb,13.6,SIR-240-1 L,22,"{""size"": ""1 lb""}"
var_240_3lb,prod_240,Green Valley Sirloin Steak - 3 lb,36.72,SIR-240-3 L,31,"{""size"": ""3 lb""}"
var_241_1lb,prod_241,Green Valley Organic Sirloin Steak - 1 lb,14.53,SIR-241-1 L,34,"{""size"": ""1 lb""}"
var_241_3lb,prod_241,Green Valley Organic Sirloin Steak - 3 lb,39.23,SIR-241-3 L,55,"{""size"": ""3 lb""}"
var_242_1lb,prod_242,Green Valley Ground Turkey - 1 lb,6.44,GRO-242-1 L,32,"{""size"": ""1 lb""}"
var_242_3lb,prod_242,Green Valley Ground Turkey - 3 lb,17.39,GRO-242-3 L,61,"{""size"": ""3 lb""}"
var_243_1lb,prod_243,Farm Fresh Ground Turkey - 1 lb,6.18,GRO-243-1 L,57,"{""size"": ""1 lb""}"
var_243_3lb,prod_243,Farm Fresh Ground Turkey - 3 lb,16.69,GRO-243-3 L,70,"{""size"": ""3 lb""}"
var_244_1lb,prod_244,Mountain Fresh Ground Turkey - 1 lb,7.89,GRO-244-1 L,20,"{""size"": ""1 lb""}"
var_244_3lb,prod_244,Mountain Fresh Ground Turkey - 3 lb,21.3,GRO-244-3 L,15,"{""size"": ""3 lb""}"
var_245_1lb,prod_245,Meadow Gold Ground Turkey - 1 lb,7.8,GRO-245-1 L,78,"{""size"": ""1 lb""}"
var_245_3lb,prod_245,Meadow Gold Ground Turkey - 3 lb,21.06,GRO-245-3 L,68,"{""size"": ""3 lb""}"
var_246_1lb,prod_246,Daily Delight Turkey Breast - 1 lb,9.76,TUR-246-1 L,26,"{""size"": ""1 lb""}"
var_246_3lb,prod_246,Daily Delight Turkey Breast - 3 lb,26.35,TUR-246-3 L,74,"{""size"": ""3 lb""}"
var_247_1lb,prod_247,Country Best Turkey Breast - 1 lb,7.73,TUR-247-1 L,40,"{""size"": ""1 lb""}"
var_247_3lb,prod_247,Country Best Turkey Breast - 3 lb,20.87,TUR-247-3 L,59,"{""size"": ""3 lb""}"
var_248_1lb,prod_248,Country Best Turkey Breast - 1 lb,9.4,TUR-248-1 L,34,"{""size"": ""1 lb""}"
var_248_3lb,prod_248,Country Best Turkey Breast - 3 lb,25.38,TUR-248-3 L,70,"{""size"": ""3 lb""}"
var_249_1lb,prod_249,Meadow Gold Organic Turkey Breast - 1 lb,11.15,TUR-249-1 L,30,"{""size"": ""1 lb""}"
var_249_3lb,prod_249,Meadow Gold Organic Turkey Breast - 3 lb,30.11,TUR-249-3 L,67,"{""size"": ""3 lb""}"
var_250_1lb,prod_250,Sunrise Farms Pork Chops - 1 lb,5.48,POR-250-1 L,40,"{""size"": ""1 lb""}"
var_250_3lb,prod_250,Sunrise Farms Pork Chops - 3 lb,14.8,POR-250-3 L,15,"{""size"": ""3 lb""}"
var_251_1lb,prod_251,Daily Delight Pork Chops - 1 lb,5.89,POR-251-1 L,24,"{""size"": ""1 lb""}"
var_251_3lb,prod_251,Daily Delight Pork Chops - 3 lb,15.9,POR-251-3 L,51,"{""size"": ""3 lb""}"
var_252_1lb,prod_252,Country Best Pork Chops - 1 lb,7.3,POR-252-1 L,59,"{""size"": ""1 lb""}"
var_252_3lb,prod_252,Country Best Pork Chops - 3 lb,19.71,POR-252-3 L,34,"{""size"": ""3 lb""}"
var_253_1lb,prod_253,Sunrise Farms Pork Chops - 1 lb,7.7,POR-253-1 L,18,"{""size"": ""1 lb""}"
var_253_3lb,prod_253,Sunrise Farms Pork Chops - 3 lb,20.79,POR-253-3 L,56,"{""size"": ""3 lb""}"
var_254_1lb,prod_254,Nature's Best Pork Tenderloin - 1 lb,9.73,POR-254-1 L,19,"{""size"": ""1 lb""}"
var_254_3lb,prod_254,Nature's Best Pork Tenderloin - 3 lb,26.27,POR-254-3 L,74,"{""size"": ""3 lb""}"
var_255_1lb,prod_255,Daily Delight Pork Tenderloin - 1 lb,9.43,POR-255-1 L,74,"{""size"": ""1 lb""}"
var_255_3lb,prod_255,Daily Delight Pork Tenderloin - 3 lb,25.46,POR-255-3 L,63,"{""size"": ""3 lb""}"
var_256_1lb,prod_256,Heritage Foods Ground Pork - 1 lb,5.86,GRO-256-1 L,76,"{""size"": ""1 lb""}"
var_256_3lb,prod_256,Heritage Foods Ground Pork - 3 lb,15.82,GRO-256-3 L,32,"{""size"": ""3 lb""}"
var_257_1lb,prod_257,Green Valley Ground Pork - 1 lb,4.72,GRO-257-1 L,25,"{""size"": ""1 lb""}"
var_257_3lb,prod_257,Green Valley Ground Pork - 3 lb,12.74,GRO-257-3 L,43,"{""size"": ""3 lb""}"
var_258_1lb,prod_258,Classic Kitchen Organic Ground Pork - 1 lb,6.5,GRO-258-1 L,51,"{""size"": ""1 lb""}"
var_258_3lb,prod_258,Classic Kitchen Organic Ground Pork - 3 lb,17.55,GRO-258-3 L,16,"{""size"": ""3 lb""}"
var_259_1lb,prod_259,Meadow Gold Organic Ground Pork - 1 lb,7.35,GRO-259-1 L,26,"{""size"": ""1 lb""}"
var_259_3lb,prod_259,Meadow Gold Organic Ground Pork - 3 lb,19.84,GRO-259-3 L,80,"{""size"": ""3 lb""}"
var_260_1lb,prod_260,Golden Harvest Pork Ribs - 1 lb,8.09,POR-260-1 L,65,"{""size"": ""1 lb""}"
var_260_3lb,prod_260,Golden Harvest Pork Ribs - 3 lb,21.84,POR-260-3 L,64,"{""size"": ""3 lb""}"
var_261_1lb,prod_261,Fresh Farms Pork Ribs - 1 lb,10.72,POR-261-1 L,59,"{""size"": ""1 lb""}"
var_261_3lb,prod_261,Fresh Farms Pork Ribs - 3 lb,28.94,POR-261-3 L,54,"{""size"": ""3 lb""}"
var_262_1lb,prod_262,Home Style Pork Ribs - 1 lb,8.68,POR-262-1 L,79,"{""size"": ""1 lb""}"
var_262_3lb,prod_262,Home Style Pork Ribs - 3 lb,23.44,POR-262-3 L,32,"{""size"": ""3 lb""}"
var_263_1lb,prod_263,Daily Delight Pork Ribs - 1 lb,9.27,POR-263-1 L,41,"{""size"": ""1 lb""}"
var_263_3lb,prod_263,Daily Delight Pork Ribs - 3 lb,25.03,POR-263-3 L,11,"{""size"": ""3 lb""}"
var_264_1lb,prod_264,Daily Delight Lamb Chops - 1 lb,18.91,LAM-264-1 L,47,"{""size"": ""1 lb""}"
var_264_3lb,prod_264,Daily Delight Lamb Chops - 3 lb,51.06,LAM-264-3 L,39,"{""size"": ""3 lb""}"
var_265_1lb,prod_265,Market Fresh Lamb Chops - 1 lb,19.18,LAM-265-1 L,37,"{""size"": ""1 lb""}"
var_265_3lb,prod_265,Market Fresh Lamb Chops - 3 lb,51.79,LAM-265-3 L,74,"{""size"": ""3 lb""}"
var_266_1lb,prod_266,Golden Harvest Lamb Chops - 1 lb,15.65,LAM-266-1 L,60,"{""size"": ""1 lb""}"
var_266_3lb,prod_266,Golden Harvest Lamb Chops - 3 lb,42.26,LAM-266-3 L,29,"{""size"": ""3 lb""}"
var_267_1lb,prod_267,Local Pride Ground Lamb - 1 lb,11.13,GRO-267-1 L,37,"{""size"": ""1 lb""}"
var_267_3lb,prod_267,Local Pride Ground Lamb - 3 lb,30.05,GRO-267-3 L,61,"{""size"": ""3 lb""}"
var_268_1lb,prod_268,Mountain Fresh Ground Lamb - 1 lb,9.95,GRO-268-1 L,45,"{""size"": ""1 lb""}"
var_268_3lb,prod_268,Mountain Fresh Ground Lamb - 3 lb,26.86,GRO-268-3 L,54,"{""size"": ""3 lb""}"
var_269_1lb,prod_269,Organic Choice Chicken Thighs - 1 lb,5.75,CHI-269-1 L,17,"{""size"": ""1 lb""}"
var_269_3lb,prod_269,Organic Choice Chicken Thighs - 3 lb,15.53,CHI-269-3 L,55,"{""size"": ""3 lb""}"
var_270_1lb,prod_270,Organic Choice Chicken Thighs - 1 lb,4.36,CHI-270-1 L,54,"{""size"": ""1 lb""}"
var_270_3lb,prod_270,Organic Choice Chicken Thighs - 3 lb,11.77,CHI-270-3 L,57,"{""size"": ""3 lb""}"
var_271_1lb,prod_271,Organic Choice Chicken Wings - 1 lb,6.24,CHI-271-1 L,10,"{""size"": ""1 lb""}"
var_271_3lb,prod_271,Organic Choice Chicken Wings - 3 lb,16.85,CHI-271-3 L,61,"{""size"": ""3 lb""}"
var_272_1lb,prod_272,Daily Delight Chicken Wings - 1 lb,5.57,CHI-272-1 L,50,"{""size"": ""1 lb""}"
var_272_3lb,prod_272,Daily Delight Chicken Wings - 3 lb,15.04,CHI-272-3 L,57,"{""size"": ""3 lb""}"
var_273_1lb,prod_273,Heritage Foods Chicken Wings - 1 lb,6.43,CHI-273-1 L,41,"{""size"": ""1 lb""}"
var_273_3lb,prod_273,Heritage Foods Chicken Wings - 3 lb,17.36,CHI-273-3 L,37,"{""size"": ""3 lb""}"
var_274_1lb,prod_274,Meadow Gold Organic Whole Chicken - 1 lb,3.03,WHO-274-1 L,32,"{""size"": ""1 lb""}"
var_274_3lb,prod_274,Meadow Gold Organic Whole Chicken - 3 lb,8.18,WHO-274-3 L,17,"{""size"": ""3 lb""}"
var_275_1lb,prod_275,Daily Delight Organic Whole Chicken - 1 lb,2.82,WHO-275-1 L,13,"{""size"": ""1 lb""}"
